aav,CNN_evidential,aav_5,0.73,1.71,1.33,0.29,0.07,0.0,0.83,0.14,0.17,-3.69,-1.26,2.93,0.07,0.0,0.83,0.14,0.17,-3.7,-1.26,2.94,0.07,0.0,0.96,0.29,0.23,-3.42,-1.26,2.72
aav,CNN_evidential,aav_7,0.92,1.19,0.89,0.85,-0.01,0.51,0.88,0.18,0.19,-3.39,-0.82,4.12,-0.01,0.39,0.88,0.18,0.19,-3.38,-0.82,4.11,-0.01,0.37,0.97,0.36,0.27,-3.35,-0.82,4.08
aav,CNN_evidential,mut_des,0.76,2.21,1.69,0.6,0.14,0.0,0.79,0.15,0.17,-4.78,-1.46,3.27,0.0,0.13,0.0,0.79,0.15,0.17,-4.78,-1.46,3.27,0.0,0.13,0.0,0.91,0.3,0.21,-3.67,-1.46,2.51,0.0
